total_points,avg_dev,std_dev,label,band_1_points,band_2_points,band_3_points,band_4_points,band_5_points,band_6_points,band_7_points,band_8_points,band_9_points,band_10_points,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10,dev_11,dev_12,dev_13,dev_14,dev_15,dev_16,dev_17,dev_18,dev_19,dev_20
32,2.70345e+07,2.52941e+07,0,1,1,3,3,3,3,3,3,5,7,691573,6.04272e+07,614048,7.8646e+07,7.22934e+07,8.40972e+06,553600,2.26444e+07,2.37693e+07,653195,1.24319e+07,1.26607e+07,7.93927e+07,6.02337e+07,5.5267e+07,251632,3.62655e+06,1.05355e+06,246976,1.75323e+06
12,47.3715,33.4147,1,1,1,0,1,0,1,2,0,3,3,17.1825,60.1317,73.6963,115.951,89.5347,37.7121,42.0395,0.714722,13.9011,22.5729,47.6499,0,0,0,0,0,0,0,0,0
13,1.11539e+07,1.58562e+07,0,1,1,0,1,0,1,3,0,3,3,431540,3.32556e+07,102792,1.59768e+07,5.42312e+07,93096,6.73584e+06,9.13408e+06,137224,2.58898e+06,3.37302e+06,7.78637e+06,0,0,0,0,0,0,0,0
145,73.7427,68.7626,1,6,6,8,15,12,14,21,18,18,27,106.777,0.253129,66.1268,76.9335,89.6875,15.745,57.2337,166.349,26.1261,5.71665,139.256,67.3186,174.149,12.4504,10.5826,20.4394,88.6485,105.428,56.4264,124.044
148,2.49026e+07,2.01053e+07,0,7,6,9,10,10,21,14,18,18,35,4.74431e+06,1.55439e+07,3.95503e+06,3.92717e+06,1.07498e+07,3.81066e+07,2.54152e+06,1.26334e+07,88942.9,2.7745e+07,2.86391e+07,1.63911e+07,6.14248e+06,20825.6,1.56546e+07,1.32583e+07,6.82167e+06,8.4902e+06,6.3027e+06,7.87945e+06
32,104.072,90.8675,1,1,1,2,2,5,4,3,4,5,5,174.731,49.1211,107.278,226.667,187.745,103.099,303.011,1.06978,12.385,34.1979,1.00574,10.3889,18.549,0.925863,3.49054,8.81299,165.951,21.1474,22.7797,132.666
31,3.28692e+07,2.54343e+07,0,1,1,2,2,3,5,3,5,4,5,3.66354e+07,2.12401e+06,1.8247e+07,4.00138e+07,8.37171e+07,7.34719e+07,8.34955e+07,1.84544e+07,4.99551e+07,1.305e+06,4.10837e+06,3.04831e+07,8.24336e+07,7.22874e+07,4.84976e+07,5.4335e+07,7.01651e+06,1.32204e+07,4.10012e+07,3.57185e+07
12,59.2521,36.8939,1,1,2,0,2,0,2,0,2,0,3,30.5438,46.989,84.9033,27.0317,3.16036,103.819,78.1028,98.8071,5.55651,107.515,65.3448,0,0,0,0,0,0,0,0,0
11,1.32509e+07,1.38227e+07,0,1,0,2,0,2,0,2,0,2,2,1.19298e+07,4.25492e+07,5.13069e+06,1.49311e+07,2.87736e+07,2.50902e+07,77130.7,2.30821e+06,488645,1.23063e+06,0,0,0,0,0,0,0,0,0,0
175,2.25951e+07,1.91993e+07,0,6,7,12,11,12,22,16,23,24,42,4.0114e+07,1.36605e+07,8.60207e+06,1.04897e+07,1.8465e+07,5.45881e+06,7.36387e+06,8.48351e+06,9.44339e+06,7.64151e+06,4.31208e+06,2.33847e+06,7.9015e+06,7.23028e+06,2.37396e+07,3.13091e+06,8.26377e+06,6.21973e+07,5.56798e+07,5.71935e+07
161,70.5459,57.9715,1,6,8,12,12,12,20,16,25,20,30,122.728,28.4505,0.0272425,108.386,83.9425,3.97719,8.46518,79.0508,188.503,13.1073,16.5192,212.858,43.2043,21.2144,125.593,129.772,30.2708,195.444,73.7186,54.1485
35,122.104,117.795,1,1,2,2,3,3,4,5,3,5,7,331.564,305.312,20.2182,174.034,163.032,16.5903,18.523,84.484,290.148,0.86849,16.5422,20.8486,0.831462,12.5893,10.9801,0.804647,7.16167,6.09415,0.89563,4.5137
33,3.37027e+07,2.66623e+07,0,1,1,2,2,3,4,5,4,5,6,5.4395e+07,27616,2.90011e+07,5.46905e+07,9.05237e+07,7.79541e+07,2.29047e+06,930251,1.34961e+07,3.55602e+07,877152,6.28733e+06,1.33692e+07,9.04967e+07,7.60679e+07,6.04704e+07,6.56111e+07,9.60607e+06,7.8616e+06,5.39306e+07
13,59.4167,34.962,1,1,1,0,1,0,2,2,0,3,3,19.4514,64.8087,127.049,91.4171,29.8811,47.4879,20.8503,8.376,97.6206,84.1002,72.4415,49.5164,0,0,0,0,0,0,0,0
13,1.80242e+07,1.57532e+07,0,1,1,0,1,0,2,2,0,3,3,3.89796e+07,4.31066e+07,1.19083e+07,3.32299e+07,4.24881e+07,8.43718e+06,4.79169e+06,1.38859e+07,282416,1.38883e+06,9.30368e+06,8.4885e+06,0,0,0,0,0,0,0,0
190,2.18809e+07,2.07482e+07,0,7,9,11,17,13,23,17,29,22,42,3.2689e+07,8.1307e+06,1.12908e+07,1.28323e+07,1.66051e+07,1.41074e+06,8.76596e+06,9.81881e+06,8.41932e+06,3.37747e+06,371483,5.60778e+06,3.6533e+07,2.66666e+07,3.84125e+06,106695,2.0339e+07,2.27212e+07,9.25956e+06,2.03127e+07
186,63.4418,58.4583,1,9,8,14,14,17,24,16,30,20,34,15.2024,83.1774,84.1396,21.2479,1.47198,62.6317,64.9466,5.8769,7.51165,44.2366,41.8158,113.618,1.42148,31.1712,153.176,95.9127,125.822,19.4707,73.0669,89.313
35,106.761,102.566,1,2,2,2,4,4,4,4,4,4,5,56.1009,201.093,30.2723,97.4035,14.9017,70.0517,205.017,204.074,388.31,2.03725,4.02926,59.9624,2.29081,3.80756,22.3624,124.82,11.0155,77.3339,63.9338,96.5711
33,3.20441e+07,2.68706e+07,0,1,1,2,2,3,4,5,4,5,6,3.00539e+07,4.56743e+06,2.01118e+07,3.25301e+07,9.40959e+07,8.18368e+07,339573,1.42368e+06,1.028e+07,3.24711e+07,1.65824e+06,8.94339e+06,1.6224e+07,9.5818e+07,8.50207e+07,6.53295e+07,5.25752e+07,7.21555e+06,1.2662e+07,3.74548e+07
14,55.4942,33.4658,1,1,1,0,2,0,2,2,0,3,3,28.6223,65.1501,77.5544,116.726,19.9375,16.3897,28.0897,11.9428,37.6996,100.82,91.5987,74.9784,51.917,0,0,0,0,0,0,0
14,1.68059e+07,1.70116e+07,0,1,1,0,1,0,2,3,0,3,3,3.82089e+07,3.90265e+07,1.27458e+07,3.74966e+07,5.04373e+07,1.10498e+07,105685,4.62121e+06,1.05053e+07,190477,2.04772e+06,4.03413e+06,8.00746e+06,0,0,0,0,0,0,0
213,57.978,49.9955,1,9,13,15,14,21,25,21,27,33,35,72.8173,185.515,118.431,40.8612,42.5547,67.8145,55.3589,48.7563,38.3862,38.1807,80.9723,9.30448,50.5526,50.1308,57.9264,31.0971,8.52875,10.2855,10.3984,36.9981
215,2.05149e+07,1.91109e+07,0,9,12,10,18,14,24,28,20,34,46,1.47364e+07,1.64528e+07,1.31468e+07,3.42881e+06,1.11084e+07,1.17834e+07,6.57968e+06,4.45319e+06,8.25089e+06,8.86645e+06,1.63393e+06,4.20438e+06,4.78452e+06,2.0731e+07,5.33085e+06,2.07416e+07,6.86668e+06,280052,690578,2.71669e+07
37,3.1481e+07,2.95906e+07,0,3,2,2,3,3,4,4,4,5,7,1.76068e+07,1.19005e+07,3.13296e+07,9.89702e+06,2.0398e+07,1.0109e+08,9.4763e+07,1.45054e+07,2.35522e+06,7.29378e+06,4.3139e+07,2.12975e+06,4.15444e+06,1.81977e+07,1.21734e+08,9.06853e+07,4.83305e+07,1.09319e+06,4.19689e+07,4.80987e+06
39,127.856,122.159,1,4,2,2,2,3,4,4,4,4,10,113.008,249.311,122.857,103.245,63.1147,56.083,46.5742,43.2963,220.69,230.983,428.129,0.31779,4.39768,66.8015,126.645,1.7396,121.171,46.1468,100.648,1.67605
14,56.4067,37.6412,1,1,2,0,2,2,0,2,0,2,3,66.5017,107.634,49.6995,59.2275,91.7475,53.1723,0.563217,11.4431,0.703008,109.731,98.3734,18.4574,66.0331,0,0,0,0,0,0,0
12,1.87325e+07,1.40551e+07,0,1,0,2,1,1,2,0,2,0,3,2.32022e+06,4.29702e+07,9.97879e+06,2.74634e+07,6.19822e+06,2.17655e+07,4.05157e+07,2.97577e+07,1.57346e+06,1.3902e+07,9.61216e+06,0,0,0,0,0,0,0,0,0
260,1.39917e+07,1.22868e+07,0,9,11,15,19,22,26,29,33,36,60,6.40465e+06,9.46815e+06,1.28579e+07,3.02403e+06,5.36272e+06,7.42734e+06,1.91264e+07,4.85787e+06,4.185e+06,4.72808e+06,6.32072e+06,8.16235e+06,2.9328e+06,9.1902e+06,4.13162e+06,173350,337143,1.81354e+06,2.0037e+06,8.48656e+06
251,43.9132,40.0394,1,8,13,15,20,22,26,35,35,36,41,39.9106,57.681,69.7277,79.4341,8.19345,33.7502,47.1717,55.7892,39.6647,6.00298,28.9195,39.7785,122.061,8.58562,38.1294,24.4165,20.932,64.155,25.2675,8.34678
47,85.7583,79.1122,1,4,2,2,3,3,8,4,4,5,12,137.209,56.9867,233.894,30.2375,133.164,163.519,46.5855,25.6706,121.767,167.759,25.5133,139.212,175.818,49.3374,84.4248,71.8016,4.83102,29.7604,23.7687,96.5941
48,2.71044e+07,2.67418e+07,0,3,2,2,2,7,4,4,4,5,15,1.03862e+06,1.19527e+07,701088,2.74053e+07,5.90541e+07,8.03295e+07,6.85839e+07,6.90965e+07,380045,1.37149e+07,3.54189e+06,4.45562e+07,9.33444e+07,6.97552e+07,3.65414e+06,2.84374e+07,1.78666e+07,3.57772e+07,6.98069e+07,7.62808e+07
15,71.7367,50.322,1,1,2,0,2,2,0,2,0,2,4,58.7063,118.151,42.0768,61.9197,92.5572,72.2503,3.47832,8.01031,1.61869,114.438,108.655,21.9915,157.235,143.226,0,0,0,0,0,0
14,2.32126e+07,1.84086e+07,0,1,1,0,2,0,2,2,0,3,3,4.40073e+07,5.26465e+06,4.34267e+07,2.176e+07,4.48514e+07,1.3423e+07,1.68542e+07,4.66591e+07,4.79985e+07,294507,1.3034e+06,7.23348e+06,8.68809e+06,0,0,0,0,0,0,0
48,189.721,147.509,1,2,2,3,4,5,4,7,6,6,9,19.1928,38.2559,3.86912,115.93,67.0837,72.853,97.7297,41.9935,105.148,187.119,95.7222,168.892,85.2117,150.642,65.3241,132.643,50.3799,93.6712,11.6222,29.9189
46,4.7577e+07,3.34077e+07,0,2,2,2,2,4,4,3,6,6,15,6.63913e+07,6.39646e+07,1.29225e+08,9.65871e+06,8.8138e+07,5.7395e+07,1.27471e+08,1.00223e+08,3.28655e+07,6.24953e+07,2.63395e+07,5.59028e+07,2.0098e+07,4.93118e+07,1.4567e+07,3.25664e+07,6.54593e+06,1.41202e+07,6.34428e+07,2.76452e+07
47,67.6981,74.4309,1,3,3,3,3,3,7,5,5,5,10,216.93,8.2601,33.049,56.031,51.0282,274.722,42.2189,43.4492,181.611,98.1287,203.83,109.902,120.563,208.679,31.0972,26.122,26.5959,23.8701,86.2745,33.217
47,2.59015e+07,2.73853e+07,0,3,2,2,3,3,8,4,5,5,12,5.99232e+06,1.42109e+07,8.58533e+06,3.72909e+07,2.22437e+06,7.32271e+07,7.49755e+07,8.56864e+07,6.22413e+07,2.36218e+07,2.07788e+07,8.84315e+06,3.80477e+07,9.39442e+07,5.72385e+07,7.21691e+06,2.0536e+07,3.06728e+07,3.39001e+07,7.83151e+07
15,64.234,37.0749,1,1,2,0,2,0,2,2,0,3,3,65.6388,49.8217,59.1944,90.329,120.4,50.6747,6.75972,18.2732,5.27186,56.4277,119.62,113.662,86.0365,57.1671,0,0,0,0,0,0
14,2.48819e+07,1.89673e+07,0,1,1,0,2,0,2,2,0,3,3,4.75161e+07,2.60131e+07,4.66801e+07,1.40969e+07,3.04001e+07,8.32795e+06,2.48111e+07,4.72615e+07,5.83067e+07,433880,1.24031e+06,9.10645e+06,9.27e+06,0,0,0,0,0,0,0
53,2.51639e+07,3.07824e+07,0,3,2,3,6,4,4,4,10,6,11,4.18177e+06,9.36362e+06,6.05674e+07,1.3843e+07,1.67522e+06,1.77198e+07,6.66852e+07,1.44796e+08,9.10703e+07,7.10127e+07,2.26667e+07,1.68386e+07,7.22601e+06,3.85755e+07,7.23833e+07,5.65421e+07,6.2913e+06,2.2798e+07,2.42887e+07,3.78719e+06
52,80.2499,85.605,1,3,2,3,6,3,4,10,5,5,11,68.3524,121.066,169.406,191.216,34.8311,24.8804,38.4269,239.094,3.622,33.1768,180.999,127.981,219.138,137.834,149.123,226.222,31.7814,104.968,44.34,13.809
19,57.8865,48.8383,1,1,1,2,2,0,2,2,3,3,3,3.775,149.457,47.3619,53.6955,100.469,129.443,57.4773,7.50106,18.545,6.04379,53.2427,127.485,120.797,94.8751,1.6968,3.94273,20.9542,45.1947,0,0
20,2.12327e+07,1.7647e+07,0,1,1,2,0,2,2,0,3,3,6,4.89606e+07,2.01961e+07,4.88393e+07,1.92905e+07,3.46519e+07,1.14496e+07,2.43024e+07,5.15747e+07,5.55189e+07,341360,1.29047e+06,7.02188e+06,2.3833e+06,4.91964e+06,1.23278e+07,7.8037e+06,1.57335e+07,2.26753e+07,1.41411e+07,0
62,73.4511,66.2067,1,4,2,6,4,4,8,5,11,6,12,44.9698,73.1182,163.848,125.999,52.8168,54.1604,17.0852,60.4129,223.14,133.633,29.4485,17.6756,5.18607,140.381,195.343,10.6719,50.9245,151.391,195.159,60.6572
65,2.73215e+07,2.62663e+07,0,3,2,6,3,7,5,5,10,6,18,2.57652e+07,3.27084e+07,5.20876e+06,808402,2.75354e+07,1.0151e+07,1.96425e+07,2.72686e+07,8.99664e+07,7.88067e+07,6.53045e+07,7.57875e+07,4.79503e+07,6.60128e+07,2.72305e+07,2.86446e+06,7.03883e+07,1.15647e+06,6.67228e+06,1.05134e+07
21,77.121,46.4241,1,2,2,2,0,2,2,0,3,4,4,33.334,95.9485,63.3648,43.6696,92.6163,118.824,98.7834,2.45132,8.31359,1.03336,75.2554,135.144,132.632,92.8452,153.145,6.44698,119.534,61.9022,109.556,97.6206
21,2.43447e+07,2.10731e+07,0,1,1,1,2,2,0,3,3,3,5,1.01695e+06,5.22669e+07,1.49487e+07,5.15956e+07,3.48987e+07,6.78904e+07,2.38551e+07,1.17009e+07,5.18104e+07,3.46216e+07,1.84145e+07,282736,1.76086e+06,3.96163e+06,254909,1.35537e+06,2.6757e+06,4.17896e+07,3.81118e+07,3.36825e+07
67,75.0244,73.345,1,4,2,5,4,8,4,10,8,10,12,54.5299,59.005,43.4868,126.248,129.994,69.7543,55.1932,155.032,112.263,30.2409,27.4436,70.0177,84.1749,8.02661,228.518,18.1449,165.868,218.231,73.2931,63.0667
63,2.52851e+07,2.76753e+07,0,2,3,6,3,3,10,5,10,7,14,2.01585e+07,1.10883e+07,6.02303e+06,279365,1.55756e+07,1.6093e+07,2.69678e+07,4.74598e+07,6.78816e+07,9.18814e+07,7.34668e+07,6.94605e+07,6.53401e+07,7.4152e+07,1.00425e+07,8.52262e+06,8.7216e+07,9.40723e+07,2.04032e+07,9.6838e+06
21,67.7718,53.9025,1,1,1,2,2,1,1,3,3,3,4,65.1239,66.4489,33.6403,58.6595,121.298,154.329,70.7679,13.187,58.0226,1.1736,3.92685,25.0754,146.009,137.926,108.94,1.91772,6.10313,19.9079,161.401,101.578
20,2.2154e+07,2.0813e+07,0,1,1,1,2,2,0,3,3,3,4,932380,5.67952e+07,5.85687e+06,5.66418e+07,2.92622e+07,5.22524e+07,2.09628e+07,2.20596e+07,5.55709e+07,4.17195e+07,1.86321e+07,264059,1.78565e+06,4.47184e+06,186997,1.63294e+06,2.29259e+06,3.30624e+07,1.65441e+07,0
81,88.2603,64.3007,1,4,6,3,8,9,5,12,6,13,15,73.3961,101.366,70.2013,55.2584,121.726,61.7329,56.8403,35.9315,49.5864,20.5992,6.09437,158.755,178.738,43.721,46.5873,124.827,151.633,29.3335,96.5723,187.817
84,2.94012e+07,2.1886e+07,0,3,6,3,6,8,7,10,7,14,20,3.35609e+07,5.78262e+06,5.31696e+06,1.87028e+07,1.55384e+07,3.66498e+07,3136,3.02302e+07,1.2295e+07,204356,6.69678e+07,6.21856e+07,6.39103e+07,7.96971e+07,6.15619e+07,4.77466e+07,2.18837e+06,3.68047e+07,6.5157e+07,8.99049e+06
22,79.9781,75.046,1,1,1,2,2,3,0,3,3,3,4,196.263,36.2327,27.3112,108.75,143.947,196.497,109.177,0.797363,13.9139,31.0184,0.640981,8.0789,11.7462,159.848,141.673,130.783,1.37931,9.1249,12.8877,228.82
22,2.5404e+07,2.35377e+07,0,1,1,2,2,0,2,3,3,4,4,479425,2.02358e+07,6.28397e+07,5.32797e+07,6.04665e+07,7.99633e+06,2.1957e+07,6.19709e+06,7.28287e+07,5.78781e+07,5.32921e+07,4.07866e+06,457931,1.22576e+06,6.98246e+06,3.08032e+07,3.00363e+06,1.51231e+07,1.76748e+07,2.11975e+07
11,57.5772,26.0101,1,1,1,0,2,0,2,0,2,0,3,51.097,64.7866,59.9234,14.4931,98.5367,50.1784,90.4827,15.7361,73.1863,57.3513,0,0,0,0,0,0,0,0,0,0
12,9.11439e+06,1.0796e+07,0,1,0,1,0,2,0,2,0,2,4,2.90342e+07,1.25222e+06,1.58763e+06,3.31793e+07,5.52909e+06,4.01683e+06,8.74627e+06,221152,1.54464e+06,9.52105e+06,5.62596e+06,0,0,0,0,0,0,0,0,0
91,2.97988e+07,2.73534e+07,0,4,5,6,8,5,10,12,14,9,18,2.4874e+07,2.4026e+07,5.05502e+06,1.6043e+07,1.36532e+07,9.44897e+06,3.08148e+07,1.6036e+07,8.54243e+06,330553,3.95952e+06,5.44943e+07,5.93658e+07,9.43943e+07,1.54167e+07,5.0173e+07,7.82457e+07,8.0457e+07,7.34003e+07,9.24203e+07
89,90.3103,73.0156,1,5,6,6,4,10,10,6,13,14,15,31.0659,76.9091,135.197,3.18083,171.704,41.3011,174.354,94.6975,36.139,114.716,58.3912,31.1657,75.9188,31.321,8.65297,107.829,238.88,246.077,136.904,150.06
24,88.7402,66.9762,1,1,2,2,2,0,3,3,3,4,4,100.988,35.0703,191.721,133.12,97.0426,150.725,17.3918,75.6332,1.41298,4.96103,39.5542,1.30537,3.9499,16.0515,172.126,162.818,138.362,207.933,23.7058,71.0921
22,2.73694e+07,2.1912e+07,0,1,1,2,2,0,2,3,3,4,4,1.7185e+07,5.13341e+06,6.59246e+07,5.79084e+07,6.53771e+07,1.6717e+07,2.98981e+07,1.26718e+07,4.11616e+07,6.42749e+07,5.5619e+07,2.21909e+07,374272,1.19977e+06,5.40159e+06,3.49003e+07,5.29023e+06,1.04955e+07,2.34711e+07,2.49064e+07
13,48.5774,31.5732,1,1,1,0,1,0,1,3,0,3,3,15.5678,52.8269,65.341,118.379,47.6468,78.3718,61.4373,64.4449,0.645508,16.3018,16.1943,45.7717,0,0,0,0,0,0,0,0
12,1.61984e+07,1.05924e+07,0,2,0,2,0,2,0,0,2,0,4,2.94693e+07,2.64655e+07,7.49864e+06,2.35146e+07,2.0148e+07,468084,2.26525e+06,604480,2.18688e+07,2.31e+07,2.27797e+07,0,0,0,0,0,0,0,0,0
112,89.808,72.4805,1,3,6,6,9,10,10,18,16,15,19,13.5653,75.302,124.067,25.995,59.8364,245.732,81.3506,15.7981,192.442,86.5134,14.8713,103.863,83.0047,221.465,52.5929,15.5953,2.02504,82.3516,148.243,108.971
112,3.04121e+07,2.57978e+07,0,4,5,7,8,10,12,13,15,16,22,5.57511e+07,7.0558e+06,1.17308e+07,1.83691e+07,6.53878e+06,1.07829e+07,3.10208e+07,9.07526e+06,166127,7.23946e+06,2.15142e+07,2.61405e+07,3.82871e+06,796829,5.2464e+07,4.82149e+07,6.61617e+07,1.03548e+08,1.22292e+07,3.71058e+07
26,96.0506,84.0378,1,1,1,2,2,3,3,3,3,4,4,138.9,57.2145,82.5808,194.248,163.504,95.5546,295.305,1.16254,10.9365,36.9018,1.10353,8.31207,27.7278,1.04379,2.99472,11.5512,195.963,182.124,160.067,223.021
24,2.70406e+07,2.48786e+07,0,1,1,1,2,2,3,3,3,4,4,2.37909e+06,1.81294e+07,1.59731e+06,7.28419e+07,5.94263e+07,7.36159e+07,2.40888e+07,3.21897e+07,1.28812e+06,9.70761e+06,1.99713e+07,7.3421e+07,6.24475e+07,3.91338e+07,345963,1.37846e+06,3.37109e+06,3.88728e+07,5.53169e+06,9.20131e+06
13,51.2065,32.3258,1,1,1,0,1,0,1,3,0,3,3,15.9079,58.6548,72.7321,113.904,54.3552,85.0591,67.0319,69.0207,0.795868,13.2472,17.9004,45.8682,0,0,0,0,0,0,0,0
13,1.41165e+07,1.23626e+07,0,1,2,0,2,0,2,0,2,0,4,3.76378e+06,3.85743e+07,1.7049e+06,9.08536e+06,2.93836e+07,1.92884e+07,560059,3.16042e+06,98349.3,1.69918e+07,2.54822e+07,2.13053e+07,0,0,0,0,0,0,0,0
137,84.4152,68.0751,1,7,6,8,10,13,17,14,16,23,23,0.565286,55.1664,110.998,11.562,43.6025,82.6639,84.4711,130.088,78.5186,41.5688,23.4798,49.9414,3.62468,117.42,105.764,97.0466,66.7999,40.9489,24.4812,109.051
139,2.8053e+07,2.27757e+07,0,8,6,8,10,10,14,14,23,20,26,3.04917e+07,246562,8.98847e+06,1.862e+07,1.28814e+06,6.40326e+06,2.39837e+07,9.41733e+06,4.13789e+07,2.10889e+07,4.70184e+07,8.81814e+06,5.03329e+06,5.41512e+06,1.61848e+07,2.92267e+06,1.24388e+07,6.36105e+07,6.46995e+07,6.66062e+07
32,3.10912e+07,3.02071e+07,0,1,1,1,3,3,3,3,3,5,9,439952,5.44318e+07,3.97725e+07,453680,1.34953e+08,6.77768e+07,1.84682e+07,554603,1.30924e+07,1.97312e+07,853312,1.18609e+07,1.18759e+07,8.18379e+07,6.23294e+07,6.20096e+07,240165,1.8878e+06,2.51581e+06,4.88484e+07
28,96.6448,71.8502,1,1,2,2,2,2,3,4,4,4,4,79.6637,19.2087,151.002,13.9963,79.373,176.031,166.347,192.016,5.57819,91.5411,1.61513,2.87721,34.0614,121.889,8.45262,70.1922,72.3134,87.4584,220.805,255.109
13,52.8177,35.5374,1,1,1,0,1,0,1,3,0,3,3,15.1815,67.1735,79.3977,123.476,41.2436,91.0827,70.3083,70.11,0.729696,14.0333,16.0488,45.027,0,0,0,0,0,0,0,0
14,2.00859e+07,1.37239e+07,0,2,2,0,2,0,2,0,2,0,4,3.70122e+07,3.63227e+07,3.90878e+07,3.81087e+06,1.78902e+07,2.9183e+07,2.55639e+07,155557,2.42974e+06,462579,1.88508e+07,2.71073e+07,2.32395e+07,0,0,0,0,0,0,0
186,2.14993e+07,2.04769e+07,0,7,7,13,11,19,14,25,18,31,41,4.59138e+07,6.20849e+06,9.91569e+06,1.24428e+07,1.85624e+07,19664.2,7.91463e+06,9.59305e+06,9.52822e+06,878744,1.21837e+06,7.48329e+06,3.16494e+07,1.52949e+07,2.41435e+06,899493,1.69411e+07,2.04399e+07,1.04127e+07,2.74299e+07
176,81.264,65.7112,1,7,6,15,10,19,14,25,25,22,33,118.954,29.2705,48.0795,87.137,218.769,95.6275,44.234,57.1027,200.115,27.421,21.2769,0.673053,75.325,83.9795,87.0468,17.184,38.7477,12.6863,73.5121,46.6595
37,125.158,99.2565,1,2,2,2,3,3,3,4,4,4,10,131.889,63.357,50.7511,198.02,271.752,36.3642,17.496,75.4492,180.842,331.258,0.801005,5.5237,24.354,1.80131,4.29203,21.7259,148.873,18.7504,39.0523,110.084
38,3.45109e+07,3.22306e+07,0,3,2,2,3,3,4,4,4,5,8,1.36913e+07,6.45301e+06,2.40945e+07,7.14997e+07,1.04672e+08,9.22547e+07,1.11465e+07,1.09859e+08,2.30999e+06,3.75018e+06,3.36565e+07,2.62723e+06,3.47579e+06,2.76466e+07,1.04514e+08,8.32434e+07,4.10029e+07,7.36436e+06,3.44272e+07,3.66731e+06
15,40.4754,33.8619,1,1,2,0,2,1,1,2,0,3,3,68.4493,47.6818,3.71044,76.7516,13.6078,27.5083,7.24125,116.198,81.4707,22.2744,1.66536,6.04935,42.9461,51.1009,0,0,0,0,0,0
15,1.71538e+07,1.5564e+07,0,1,1,0,2,0,2,3,0,3,3,3.81371e+07,1.42795e+07,3.81409e+07,2.56559e+07,1.7213e+07,4.43522e+07,3.57458e+07,239517,2.3553e+06,1.0867e+07,220944,1.37416e+06,4.07712e+06,7.49508e+06,0,0,0,0,0,0
218,57.188,50.3226,1,9,13,16,12,21,25,28,30,31,33,56.2558,79.7041,64.3235,22.9776,46.5879,63.8062,141.484,22.0337,29.191,44.1157,126.419,48.2013,34.5294,63.8453,41.4586,31.9087,16.8917,15.7238,2.95598,130.674
228,1.78397e+07,1.72229e+07,0,9,12,10,18,21,17,27,31,31,52,4.38954e+07,3.55555e+06,7.61862e+06,1.10862e+07,2.41926e+07,1.44015e+07,4.50756e+06,6.91924e+06,9.24205e+06,1.17262e+07,7.8351e+06,1.20956e+07,6.96251e+06,71485.2,1.50182e+06,4.73361e+06,3.21437e+06,8.0459e+06,6.18261e+06,1.29014e+07
41,69.3559,69.6971,1,3,2,3,3,3,4,4,4,5,10,1.59808,67.63,209.373,113.832,28.933,60.2124,18.5116,266.692,97.9576,163.711,60.9661,117.914,171.292,37.8194,110.846,54.4949,8.5849,16.9977,41.9368,127.112
41,2.68269e+07,2.47876e+07,0,3,2,2,3,3,4,4,4,5,11,2.2875e+06,1.29113e+07,4.58597e+06,3.38407e+07,2.58241e+07,6.2637e+07,6.27495e+07,7.12808e+07,5.32944e+07,3.27745e+07,1.62475e+07,5.99855e+06,3.57562e+07,8.54826e+07,6.02786e+07,5.50241e+06,2.08809e+07,5.30042e+07,3.44602e+07,6.53773e+07
16,63.215,46.0666,1,2,2,0,2,2,0,2,0,2,4,48.2331,68.4974,13.9574,56.6502,64.9157,4.47312,8.36373,3.47128,106.785,102.772,107.069,1.69084,113.822,126.428,121.096,0,0,0,0,0
15,1.57158e+07,1.81904e+07,0,1,1,1,0,1,2,0,3,3,3,207009,4.05141e+07,4.0923e+07,5.4946e+06,3.99666e+07,5.07828e+07,2.15978e+07,171213,3.16741e+06,5.57166e+06,186731,1.88311e+06,2.43552e+06,7.12025e+06,0,0,0,0,0,0
265,38.4684,34.68,1,10,15,20,21,23,27,30,33,41,45,47.3888,44.6377,40.0865,61.5601,70.0571,23.2413,38.6434,35.6259,50.9012,21.9588,11.071,33.2252,31.0698,111.972,18.0355,12.2848,42.8277,33.6059,24.0992,72.0894
258,1.45954e+07,1.36532e+07,0,9,12,16,19,22,26,29,33,39,53,1.36952e+07,401306,9.83003e+06,9.64452e+06,6.87052e+06,1.2374e+06,7.33672e+06,7.40673e+06,1.5477e+07,3.21053e+06,2.55012e+06,6.05053e+06,1.57219e+07,1.2352e+07,7.55199e+06,1.20656e+07,2.92543e+06,681162,1.12693e+07,9.94024e+06
45,75.7408,78.2189,1,3,2,2,3,6,4,4,5,5,11,49.553,96.7344,8.90845,210.834,134.354,97.5129,25.74,153.255,184.975,2.59639,120.7,189.536,15.0591,21.9466,10.6271,31.4823,81.4631,43.9864,9.50199,13.7579
41,2.23364e+07,2.56192e+07,0,3,2,2,3,3,4,4,4,5,11,6.13131e+06,9.64225e+06,4.78164e+06,1.929e+07,3.82031e+06,7.01952e+07,6.89449e+07,7.86439e+07,6.21026e+07,2.2462e+07,1.46153e+07,4.62963e+06,3.37864e+07,6.72343e+07,2.29274e+07,7.27608e+07,7.61802e+07,6.11266e+07,7.17227e+06,2.477e+06
17,51.6956,39.3964,1,1,1,2,0,2,2,0,3,3,3,99.2951,45.8539,88.3874,5.04575,102.019,18.9611,33.5116,14.2985,38.5276,115.652,104.855,85.4802,1.48751,7.24078,21.6472,44.8678,0,0,0,0
