total_points,avg_dev,std_dev,label,band_1_points,band_2_points,band_3_points,band_4_points,band_5_points,band_6_points,band_7_points,band_8_points,band_9_points,band_10_points,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10,dev_11,dev_12,dev_13,dev_14,dev_15,dev_16,dev_17,dev_18,dev_19,dev_20
22,2.62159e+07,2.59399e+07,0,1,1,2,2,1,2,3,3,3,4,5.01398e+07,648133,6.72444e+07,6.79853e+07,6.82719e+07,3.58153e+07,9.75635e+06,955435,1.17367e+07,1.78906e+07,6.84725e+07,5.09178e+07,3.90241e+07,202331,1.67297e+06,2.8238e+06,330427,1.39518e+06,2.2203e+06,3.59851e+07
12,53.0345,33.37,1,1,2,0,2,0,2,0,2,0,3,51.0068,27.7948,76.7693,8.07483,7.36783,94.4047,62.8269,89.7043,8.83875,94.9722,61.6195,0,0,0,0,0,0,0,0,0
12,1.40153e+07,1.05494e+07,0,1,1,1,2,0,2,0,2,0,3,1.13039e+07,3.64876e+07,1.51773e+07,1.75431e+07,3.0303e+07,1.16365e+07,1.83998e+06,4.30047e+06,1.14869e+06,1.47072e+07,9.72095e+06,0,0,0,0,0,0,0,0,0
107,89.0696,69.2568,1,5,6,7,9,10,11,13,14,15,17,65.382,131.679,8.93682,49.8621,91.5066,102.763,2.57961,208.589,121.063,15.9485,111.779,89.942,157.189,84.6288,43.3717,25.9378,114.335,73.3356,17.9705,236.048
104,2.76425e+07,2.26917e+07,0,5,6,6,9,10,11,7,14,15,21,1.32734e+07,2.83647e+07,3.47093e+06,7.73684e+06,1.71064e+07,2.89782e+07,7.90649e+06,4.42517e+07,1.29952e+07,6.38372e+06,2.32047e+07,9.57714e+06,4.92366e+07,6.99864e+07,7.86904e+07,1.14137e+07,2.69553e+07,5.93017e+07,5.63383e+07,7.81128e+07
25,83.5912,94.4522,1,1,1,1,2,3,3,3,3,3,5,47.1687,145.28,35.3,160.51,6.07802,253.024,0.647308,20.7888,19.2895,0.592824,12.8471,17.3427,0.828776,6.30804,12.4562,191.541,169.744,164.195,1.31921,8.76272
23,2.10147e+07,2.32669e+07,0,1,1,1,3,3,0,3,3,3,5,481325,7.12394e+07,5.84846e+06,8.81292e+06,426603,2.27376e+07,3.27776e+07,795627,1.23908e+07,1.24793e+07,7.23258e+07,5.06263e+07,4.84935e+07,202661,2.02367e+06,2.35633e+06,267568,1.53227e+06,2.2063e+06,4.05608e+07
12,44.1743,31.1235,1,1,1,0,1,0,1,2,0,3,3,18.263,53.0065,67.8715,109.882,83.8363,34.8654,30.7486,0.9593,13.399,25.234,47.8512,0,0,0,0,0,0,0,0,0
12,9.07309e+06,1.136e+07,0,1,1,0,1,0,1,2,0,3,3,641.333,3.19325e+07,288013,1.3026e+07,3.13787e+07,7.98309e+06,503616,83490.7,2.11022e+06,4.75187e+06,7.74583e+06,0,0,0,0,0,0,0,0,0
120,83.08,64.7679,1,6,6,7,10,10,12,14,14,21,20,29.5968,121.621,37.8168,37.9379,84.7405,32.9074,162.221,143.374,164.813,87.6379,96.0424,35.009,91.639,61.7415,4.75729,51.0329,71.5174,108.79,59.4537,24.1996
122,2.37975e+07,2.06653e+07,0,4,6,6,9,10,11,14,19,18,25,1.25084e+06,5.17694e+06,1.80847e+07,474687,4.16184e+06,1.21466e+07,2.20597e+07,7.54465e+06,2.73784e+07,3.70804e+07,1.71969e+07,9.87785e+06,149095,3.76539e+06,1.26694e+07,4.55845e+07,6.20033e+07,6.94933e+07,8.30319e+06,2.43564e+07
28,89.33,97.2412,1,1,1,1,2,3,3,3,3,4,7,31.7585,133.825,37.3899,167.263,45.8327,268.903,0.582835,17.6696,20.3456,0.636546,9.47657,18.6692,1.03979,5.9334,14.4807,200.074,180.146,169.946,1.29675,8.08604
32,2.73742e+07,2.29011e+07,0,1,1,2,3,3,3,3,4,5,7,3.88796e+07,110235,7.40799e+07,6.34235e+07,2.44745e+07,651883,1.3004e+07,4.40329e+07,1.02508e+06,1.17261e+07,1.46236e+07,7.53693e+07,5.71862e+07,4.74584e+07,186491,1.68282e+06,2.49875e+06,5.39134e+07,7.44358e+06,6.14781e+06
12,43.6057,33.135,1,2,0,2,0,2,0,2,0,2,2,55.9872,65.1752,1.332,49.7421,45.2264,2.90745,85.5374,79.3795,86.1935,3.63611,4.54627,0,0,0,0,0,0,0,0,0
10,1.3599e+07,1.29431e+07,0,2,0,2,0,0,2,0,2,0,2,3.19867e+07,2.94626e+07,7.26495e+06,2.61085e+07,2.32371e+07,382475,2.16607e+06,673565,1.10932e+06,0,0,0,0,0,0,0,0,0,0,0
134,2.46684e+07,2.24391e+07,0,6,6,7,10,10,12,21,16,18,28,3.5649e+06,1.95336e+07,1.34013e+06,5.33947e+06,1.27447e+07,270490,6.58646e+06,2.53735e+07,3.53961e+07,2.67042e+07,1.05719e+07,161625,2.06173e+07,1.41631e+07,7.4257e+06,8.38016e+06,7.68061e+06,4.28619e+06,3.12933e+07,5.747e+07
132,86.9536,71.171,1,8,7,8,10,11,13,14,16,25,20,116.59,25.4572,43.818,84.8396,183.561,11.1845,82.579,42.8863,9.23602,26.6586,8.49181,132.78,43.6071,13.4745,90.2036,67.5773,160.65,155.689,63.1445,37.154
32,94.7537,67.7408,1,1,2,2,2,2,3,4,6,4,6,90.3254,27.5221,158.909,22.7141,95.6994,163.584,160.437,184.276,5.06675,100.035,1.43409,2.8804,30.6525,137.963,7.85255,83.6842,83.5543,90.3104,216.265,257.16
34,2.95276e+07,2.68938e+07,0,2,2,2,2,3,3,4,4,4,8,1.18253e+07,9.62626e+06,5.43318e+06,2.10125e+07,7.94713e+07,7.28751e+07,7.90994e+07,8.37875e+06,8.01897e+07,2.83509e+06,3.21126e+06,3.32027e+07,7.82315e+07,7.23326e+07,3.16967e+07,4.02761e+07,4.13126e+06,1.92601e+07,2.4437e+07,2.90076e+07
13,52.048,42.4822,1,1,1,0,1,0,2,2,0,3,3,19.0682,58.2161,126.181,84.3982,29.9251,142.651,42.5673,33.7232,1.07136,13.0829,24.8904,48.8021,0,0,0,0,0,0,0,0
12,9.49246e+06,1.22462e+07,0,1,1,0,1,0,1,2,0,3,3,104341,3.42289e+07,232515,1.31427e+07,3.38442e+07,8.3151e+06,552308,99477.3,2.16767e+06,3.85818e+06,7.87159e+06,0,0,0,0,0,0,0,0,0
145,71.4527,61.21,1,7,6,9,15,11,14,21,18,18,26,78.2507,116.601,29.7717,63.2362,83.871,108.45,31.493,147.306,191,138.841,91.8897,83.0971,66.2437,33.9146,86.5312,41.8817,8.42741,63.8012,48.7918,106.652
147,2.45099e+07,2.04372e+07,0,7,6,8,10,11,20,15,17,18,35,6.93926e+06,1.50411e+07,6.78478e+06,5.25226e+06,1.06366e+07,2.66963e+07,837246,9.56267e+06,512004,1.18699e+07,7.61513e+06,2.56464e+07,7.71188e+06,3.63573e+07,273517,1.38488e+06,2.80437e+06,1.39119e+07,7.92249e+06,2.45384e+07
32,103.696,90.8004,1,1,1,2,2,5,4,3,5,4,5,129.141,58.6677,75.451,186.648,184.807,122.45,318.549,1.18325,11.1693,37.7381,1.13733,7.65874,25.4448,1.09135,3.28776,12.4869,138.075,17.1607,31.2732,100.889
31,2.83192e+07,2.54318e+07,0,1,1,1,2,3,5,4,3,5,6,165040,2.73473e+07,1.10663e+06,8.39564e+07,7.23265e+07,2.01488e+07,980971,1.26259e+07,3.7099e+07,932267,6.53967e+06,2.06002e+07,8.33628e+07,7.02014e+07,5.2041e+07,324645,1.58809e+06,4.1203e+06,4.08528e+07,7.60223e+06
12,48.723,33.6513,1,2,0,2,0,2,0,2,0,2,2,54.0116,55.5534,32.3412,69.0429,42.5768,2.2194,95.5335,83.8471,93.4441,0.551036,6.83253,0,0,0,0,0,0,0,0,0
12,1.24386e+07,1.28081e+07,0,1,1,1,2,0,2,0,2,0,3,44997.3,3.93897e+07,3.29815e+06,7.36765e+06,3.17016e+07,2.11397e+07,1.27527e+06,3.64387e+06,722963,1.75588e+07,1.0682e+07,0,0,0,0,0,0,0,0,0
173,2.31172e+07,2.03359e+07,0,6,8,12,12,12,21,16,21,26,39,1.32723e+07,1.93477e+07,1.9885e+07,1.29036e+07,1.14821e+07,7.3687e+06,4.81089e+06,9.64999e+06,3.97209e+06,8.47469e+06,8.47666e+06,2.33655e+06,2.34552e+06,6.79292e+06,2.59145e+07,3.0475e+07,1.67851e+06,3.15705e+07,1.03961e+07,6.21236e+07
161,70.5679,60.8161,1,6,8,12,11,18,14,16,26,19,31,128.311,36.5055,5.50315,102.87,87.9746,8.01667,13.6558,75.8629,191.195,20.1651,13.0225,208.065,38.6412,22.3437,132.709,130.755,33.7267,145.807,74.2952,59.1359
34,116.928,101.097,1,1,1,2,3,4,5,3,4,5,6,184.314,45.341,233.86,79.2409,16.7349,47.5951,116.249,306.015,0.989766,12.7023,24.2223,0.954915,10.8089,16.8868,0.918966,3.82387,6.62003,167.35,23.6352,18.0883
33,3.37681e+07,3.09453e+07,0,1,1,1,3,3,3,4,5,5,7,551915,4.88275e+07,4.02836e+07,378789,1.3806e+08,7.45721e+07,2.49582e+07,689344,1.57974e+07,1.71299e+07,685547,1.06262e+07,1.26253e+07,9.07492e+07,7.24414e+07,6.57125e+07,298907,1.90194e+06,2.47205e+06,5.24393e+07
13,56.3885,31.1769,1,1,1,0,1,0,2,2,0,3,3,25.592,49.9091,107.893,87.3022,21.9774,33.9667,14.3034,28.6493,96.9547,86.7206,72.0834,51.3109,0,0,0,0,0,0,0,0
13,1.62588e+07,1.69028e+07,0,1,1,0,1,0,2,2,0,3,3,3.73377e+07,3.87709e+07,3.17174e+06,3.54621e+07,4.72535e+07,4.70538e+06,6.84398e+06,5.44834e+06,159693,1.94563e+06,5.93465e+06,8.07243e+06,0,0,0,0,0,0,0,0
190,2.02341e+07,1.93982e+07,0,6,10,10,18,12,24,16,29,24,41,1.99874e+07,2.04897e+07,1.31822e+07,1.09325e+07,8.41998e+06,6.97439e+06,1.01918e+07,8.57965e+06,3.06845e+06,6.32779e+06,1.23443e+06,3.37982e+06,7.33212e+06,5.18263e+06,1.73473e+06,3.1837e+07,9.90963e+06,3.45021e+07,6.81519e+06,1.21978e+07
185,62.7393,55.0909,1,9,8,14,12,19,20,21,27,22,33,9.53529,90.3897,77.6097,23.6528,1.66688,69.3172,60.689,4.09758,7.53965,49.9214,39.61,62.3076,13.6958,7.42815,176.006,105.287,97.6728,14.2926,79.5266,90.413
36,135.269,111.059,1,2,1,2,3,4,5,4,5,4,6,119.036,50.4163,233.666,348.628,39.5271,19.6317,157.277,180.483,341.746,0.689657,8.23179,25.7212,1.5257,4.61747,23.4477,191.274,19.2748,46.5756,148.277,124.48
35,3.27131e+07,3.07545e+07,0,1,2,2,2,3,5,5,5,4,6,1.91903e+07,4.5018e+06,2.90706e+07,7.63186e+06,1.87987e+07,9.47553e+07,8.9156e+07,6.40441e+07,2.30657e+06,6.01918e+06,7.46916e+07,2.10675e+06,4.0946e+06,2.35611e+07,1.17099e+08,8.51929e+07,3.46554e+07,1.5167e+06,3.98918e+07,3.93954e+06
14,54.1335,40.5944,1,1,1,0,1,0,2,3,0,3,3,18.5948,69.7586,131.646,95.3651,25.6776,15.8763,0.62471,6.37179,24.6691,101.555,88.111,76.3425,49.1419,0,0,0,0,0,0,0
13,1.79536e+07,1.67828e+07,0,1,1,0,1,0,2,2,0,3,3,3.96644e+07,4.41391e+07,1.03e+07,3.53127e+07,4.5285e+07,8.4261e+06,5.15171e+06,1.03994e+07,244395,1.44234e+06,6.7942e+06,8.28354e+06,0,0,0,0,0,0,0,0
227,1.71833e+07,1.75166e+07,0,7,12,15,12,20,24,28,26,28,55,2.93222e+06,1.1616e+07,1.18485e+07,1.20272e+07,259617,8.76269e+06,8.99338e+06,6.49615e+06,757099,6.88926e+06,7.06676e+06,1.94834e+07,8.55088e+06,1.78608e+06,603670,2.06096e+07,3.08371e+07,1.84314e+07,2.47368e+07,9.17417e+06
218,57.0371,49.0045,1,7,13,15,19,14,24,27,30,33,36,105.056,39.9048,68.8239,86.293,118.012,20.5805,42.4204,57.7532,68.6766,49.1929,59.8345,72.6994,48.0042,32.3041,9.36775,6.47407,4.60259,190.923,74.5334,36.2396
42,67.8329,67.1386,1,3,2,2,3,3,8,4,4,5,8,7.90735,73.5589,31.6888,158.244,230.043,61.7275,25.8871,104.43,155.368,53.1358,121.649,162.156,50.9733,105.494,74.2245,5.26156,29.3004,23.0062,119.167,4.03674
44,2.42736e+07,2.47852e+07,0,3,2,3,3,3,4,4,5,5,12,5.61927e+06,1.59336e+07,3.39928e+07,3.07617e+07,989507,8.33376e+07,4.39507e+07,4.55336e+07,7.71418e+07,4.982e+07,3.57065e+07,2.13023e+07,4.21166e+07,2.82794e+07,9.02395e+07,2.66734e+07,6.83457e+07,6.15416e+07,6.48788e+07,4.18723e+07
14,56.9116,41.5558,1,1,1,0,1,0,2,3,0,3,3,19.3944,74.8645,128.786,101.454,23.8803,25.7686,0.6975,6.16835,24.5209,108.111,95.305,80.9976,49.9023,0,0,0,0,0,0,0
14,2.25943e+07,1.80607e+07,0,1,1,0,2,0,2,2,0,3,3,4.28273e+07,4.37122e+06,4.15416e+07,2.0708e+07,4.59644e+07,1.27774e+07,1.52099e+07,4.4105e+07,4.76466e+07,283568,1.29038e+06,8.25319e+06,8.74702e+06,0,0,0,0,0,0,0
263,1.43638e+07,1.23923e+07,0,9,12,15,20,21,27,29,33,37,60,7.31104e+06,9.90086e+06,2.53e+07,1.32652e+07,4.00103e+06,7.10964e+06,8.40611e+06,1.20485e+07,6.40046e+06,4.34045e+06,5.81505e+06,6.82141e+06,6.01199e+06,1.41169e+06,2.54544e+06,1.34248e+06,1.18217e+07,4.83219e+06,8.24103e+06,6.19353e+06
251,42.3175,40.1899,1,8,14,15,20,22,29,34,33,37,39,53.7568,56.5946,52.5527,75.1191,80.6233,21.7236,46.5545,44.0924,60.3315,23.8611,10.1219,38.8639,120.684,78.5633,6.56206,6.30738,12.0366,34.6708,45.9226,26.1143
47,83.6634,74.7809,1,4,2,2,3,3,8,4,4,5,12,84.2091,47.9635,139.336,63.88,78.4469,243.461,42.2372,31.0221,133.557,157.243,50.8078,152.088,168.676,60.536,78.6719,81.9107,2.04657,40.1054,4.15264,88.2845
48,2.69604e+07,2.59081e+07,0,4,2,2,2,7,4,4,4,5,14,2.61573e+07,1.19642e+07,4.83538e+07,3.9664e+06,2.25834e+07,6.39234e+07,7.63668e+07,6.86418e+07,6.76498e+07,8.25969e+06,1.12303e+07,1.13279e+06,5.51395e+07,7.34011e+07,7.91677e+07,1.70359e+06,3.2789e+07,2.32886e+06,1.3944e+07,6.89885e+07
15,65.4513,35.5273,1,1,2,0,2,0,2,2,0,3,3,88.5736,57.1564,87.9072,84.6457,115.681,37.1126,11.2362,19.1776,8.57799,49.7906,112.703,106.179,82.8305,54.7473,0,0,0,0,0,0
14,2.5118e+07,1.57966e+07,0,2,2,0,2,0,2,0,2,0,4,4.22252e+07,4.03525e+07,4.71487e+07,4.08798e+06,1.25767e+07,1.32709e+06,3.40454e+07,3.94546e+07,3.72024e+07,465837,2.02637e+07,2.45954e+07,2.27892e+07,0,0,0,0,0,0,0
56,6.02474e+07,4.66901e+07,0,2,2,2,4,4,5,6,6,8,17,9.69343e+07,8.83104e+07,1.99545e+08,1.15073e+08,3.36066e+07,7.11891e+07,6.56692e+07,9.77842e+07,1.50102e+08,1.7299e+07,1.50961e+08,6.31246e+06,2.25035e+07,5.05933e+07,1.66357e+07,3.75174e+07,5.83464e+06,1.31492e+07,6.82489e+07,2.82959e+07
39,125.969,142.055,1,2,2,2,4,3,3,5,6,6,6,72.5222,143.664,142.227,129.08,106.245,185.469,49.1204,205.846,284.878,189.903,254.984,164.698,225.091,136.696,195.665,110.009,778.91,395.435,19.3701,27.5972
48,76.2605,76.3326,1,3,2,3,3,7,4,5,5,5,11,26.8609,84.2974,148.228,131.024,28.804,19.3135,32.0593,209.63,113.028,198.518,93.0807,133.007,203.92,35.8473,111.18,48.445,11.9611,12.0222,55.9364,132.778
45,2.48971e+07,3.18186e+07,0,2,2,3,3,3,7,5,5,5,10,2.10798e+07,1.8208e+07,2.59453e+07,374317,7.97568e+07,3.56268e+07,1.05655e+08,1.00974e+08,4.29239e+07,1.33647e+07,4.03424e+07,2.4618e+07,2.35165e+07,3.38282e+07,1.49503e+07,2.0351e+07,1.08155e+08,5.11949e+07,8.23285e+07,6.44729e+07
15,64.0962,36.1459,1,1,2,0,2,1,1,2,0,3,3,56.839,77.6202,45.4282,78.6612,110.142,64.9307,6.177,13.444,4.47816,64.3469,118.467,115.11,82.0262,59.6768,0,0,0,0,0,0
15,2.64213e+07,1.75254e+07,0,1,2,0,2,2,0,2,0,2,4,1.25442e+07,5.68287e+07,4.38576e+07,4.81021e+07,3.10415e+06,2.02902e+07,2.12232e+06,3.26305e+07,4.48696e+07,3.67435e+07,1.04236e+06,1.70218e+07,2.82747e+07,2.24658e+07,0,0,0,0,0,0
59,98.9816,89.1532,1,4,2,5,3,4,8,5,11,6,11,144.778,53.4626,242.998,26.755,148.028,162.068,54.3045,33.0378,93.7512,5.66157,232.562,164.901,214.681,103.457,298.399,213.798,8.61389,31.0958,37.4758,115.537
59,3.10862e+07,3.10358e+07,0,2,1,6,3,3,8,5,10,5,16,5.25846e+07,2.18309e+07,1.26275e+06,2.7538e+07,2.18387e+07,4.12372e+07,7.3499e+07,4.96284e+07,1.12489e+08,1.0759e+08,6.13787e+07,7.99814e+06,3.69675e+07,1.93868e+07,2.86729e+07,2.60686e+07,2.00222e+07,2.23796e+07,7.3852e+07,1.01238e+08
19,56.467,61.3938,1,1,1,1,1,0,3,3,3,3,3,23.6095,43.183,102.059,175.015,190.568,0.472961,21.1108,21.2597,0.545156,7.35733,13.6153,131.801,112.557,111.332,0.975667,10.294,9.64571,41.0039,0,0
21,2.2727e+07,1.8951e+07,0,1,1,2,0,2,3,0,3,3,6,4.96839e+07,5.06431e+06,4.98496e+07,2.68587e+07,4.77411e+07,1.70231e+07,3.75591e+07,4.89754e+07,3.66521e+07,413645,313896,1.36718e+06,5.32583e+06,288651,1.26342e+06,2.76648e+07,4.09193e+07,3.72889e+07,1.3525e+07,6.76305e+06
64,81.8768,66.582,1,4,3,6,3,4,9,5,10,6,14,34.5975,7.47787,130.203,72.0494,188.932,211.158,36.88,103.825,156.358,33.4381,71.4794,96.7906,156.979,115.317,123.237,165.929,128.035,134.468,269.537,111.502
63,2.77164e+07,2.46083e+07,0,4,2,5,3,8,4,9,7,6,15,6.0188e+06,2.0072e+07,4.08734e+06,4.44553e+07,2.63069e+07,1.58806e+07,1.65361e+06,3.72776e+07,5.57479e+07,7.68861e+07,6.73183e+07,8.83568e+07,4.15917e+07,1.50531e+07,4.44832e+07,6.22142e+06,2.30127e+07,6.06856e+07,9.93166e+06,2.9157e+07
20,67.6479,60.9801,1,1,1,1,2,2,0,3,3,3,4,32.1578,59.8779,75.9098,121.004,167.42,27.2604,21.6629,33.6634,0.869253,6.74691,26.6185,140.243,126.532,106.45,1.43575,7.11981,15.6974,205.481,109.161,0
19,1.9188e+07,2.18339e+07,0,1,1,1,1,0,3,3,3,3,3,276201,5.22197e+07,5.27717e+07,7.15885e+06,6.46301e+07,623669,1.5748e+07,2.54832e+07,5.33121e+07,3.18635e+07,2.54234e+07,190381,2.07966e+06,2.87044e+06,219163,1.60071e+06,2.05993e+06,6.85295e+06,0,0
74,2.77285e+07,2.98773e+07,0,3,3,6,3,9,5,10,6,14,15,6.76194e+06,2.24454e+07,5.8984e+06,1.51905e+07,4.05211e+07,1.64109e+07,2.11981e+07,2.31951e+07,4.58231e+07,7.8861e+07,9.09674e+07,7.66737e+07,7.67908e+07,6.33189e+07,3.0162e+07,3.14107e+07,6.62186e+06,2.00064e+07,7.29547e+07,9.30156e+07
69,82.2137,75.4994,1,4,2,5,8,4,9,6,12,6,13,48.0517,55.0734,39.5148,118.773,110.417,62.8073,54.5198,150.307,107.392,30.6429,27.1157,52.5723,79.5798,7.90695,223.59,30.8676,172.921,224.319,84.5956,74.4163
23,87.6332,55.7082,1,1,2,2,2,0,2,2,4,4,4,53.0116,144.274,68.2461,80.2786,28.8215,106.993,130.953,115.911,2.17268,9.68504,0.958984,72.0507,92.6581,150.266,222.164,120.002,143.982,6.06211,120.171,52.1579
22,2.67225e+07,1.971e+07,0,1,1,2,2,0,2,3,3,4,4,2.7328e+07,5.59157e+06,5.8255e+07,5.33269e+07,5.75345e+07,1.93993e+07,3.69043e+07,1.34081e+07,4.44361e+07,5.6033e+07,4.72104e+07,8.40117e+06,361285,1.61942e+06,5.69176e+06,3.97094e+07,5.15959e+06,1.04363e+07,2.84236e+07,2.65242e+07
12,1.12226e+07,8.73817e+06,0,1,0,1,0,1,0,2,1,2,4,2.6823e+07,26781.3,1.73273e+07,2.6642e+07,8.99047e+06,4.89235e+06,1.03928e+06,7.66164e+06,1.06697e+07,1.35429e+07,5.83357e+06,0,0,0,0,0,0,0,0,0
82,87.8807,63.2611,1,3,4,7,4,8,10,6,12,13,15,75.1267,71.0216,118.699,61.3988,182.629,122.86,54.6813,50.4015,40.6752,103.6,51.6807,177.518,35.1229,95.3467,27.9849,47.219,140.65,151.81,12.9262,101.729
86,3.06811e+07,2.75866e+07,0,4,5,3,8,9,5,12,12,8,20,1.73755e+07,3.78224e+07,7.77344e+06,1.33067e+07,8.70411e+06,4.15645e+06,1.85327e+07,4.88202e+07,7.35736e+06,3.7568e+06,3.97929e+07,8.65351e+06,3.82965e+07,7.90875e+07,7.16507e+07,6.68929e+07,1.09e+08,6.02305e+07,2.308e+07,6.76098e+07
21,59.7509,66.1669,1,1,1,1,3,0,3,3,3,3,3,24.9785,45.4158,130.729,201.948,159.78,55.6027,6.9081,0.631551,15.6334,20.3643,0.584859,12.2537,8.03459,164.334,142.306,139.694,1.25594,10.7283,10.7196,43.1169
22,2.77615e+07,1.9972e+07,0,1,1,2,2,0,2,3,3,4,4,2.4013e+07,6.61151e+06,6.13811e+07,5.22911e+07,6.19826e+07,2.41551e+07,3.85838e+07,1.51641e+07,3.2099e+07,6.11605e+07,5.03356e+07,2.09176e+07,404640,1.36421e+06,5.09086e+06,3.88247e+07,4.96042e+06,1.05435e+07,2.81443e+07,2.87547e+07
12,38.6508,28.2731,1,1,1,0,1,0,1,2,0,3,3,25.7152,28.7503,58.6185,100.343,75.4761,29.0966,12.692,0.827627,12.7803,33.5157,47.343,0,0,0,0,0,0,0,0,0
12,1.46756e+07,1.0652e+07,0,1,1,0,2,0,2,0,2,0,4,3.24327e+07,2.20175e+07,3.52223e+06,2.77781e+07,9.3299e+06,1.72095e+06,4.37562e+06,1.0248e+06,1.69386e+07,2.27491e+07,1.95425e+07,0,0,0,0,0,0,0,0,0
98,87.0775,73.3696,1,5,6,6,10,8,7,13,14,14,15,14.3371,24.9818,129.795,32.2303,161.712,38.8488,152.094,119.924,35.5852,84.3083,88.7971,32.0027,167.487,146.942,21.735,48.2069,64.9966,273.914,207.575,162.347
101,2.53913e+07,2.10422e+07,0,4,4,7,8,4,11,12,13,16,22,1.8544e+06,6.66666e+06,3.08277e+07,5.18654e+06,6.77346e+06,2.05859e+07,1.5816e+07,6.38368e+06,4.25579e+06,2.22329e+07,2.6602e+07,6.34448e+07,6.09085e+07,5.48002e+07,3.73362e+07,6.07657e+07,8.99554e+07,8.31501e+07,6.31637e+07,4.07815e+07
24,99.3931,76.9054,1,1,2,2,2,1,2,3,3,4,4,110.713,55.0162,215.459,32.4833,38.6129,156.582,191.589,192.544,1.40826,5.57822,31.1677,1.29397,4.04743,16.2493,177.668,166.221,145.353,224.223,27.3085,64.8138
24,2.99386e+07,2.82952e+07,0,1,2,2,2,0,2,3,4,4,4,1.14665e+07,2.16042e+07,1.34975e+07,7.07109e+07,6.23825e+07,6.62707e+07,2.14943e+06,1.18223e+07,732800,1.11945e+08,6.36912e+07,6.19372e+07,2.4601e+07,3.37249e+07,1.43978e+06,2.88351e+07,1.50243e+07,2.2944e+07,820256,1.99012e+07
11,44.3338,32.8338,1,1,0,2,0,2,0,2,0,2,2,55.017,25.2437,75.1648,14.6304,7.4258,94.2321,61.7511,89.0985,8.7819,11.9926,0,0,0,0,0,0,0,0,0,0
11,1.34304e+07,1.07752e+07,0,1,1,0,2,0,2,0,2,0,3,3.18491e+07,2.35654e+07,3.25583e+06,2.86998e+07,1.31305e+07,1.73287e+06,4.5237e+06,1.19826e+06,1.60371e+07,1.03117e+07,0,0,0,0,0,0,0,0,0,0
122,80.0427,63.7099,1,5,7,8,9,11,12,13,15,22,20,102.108,140.868,34.7196,86.7548,79.6803,47.443,90.7987,56.8467,47.8576,51.1255,28.1474,200.387,35.1929,52.1706,129.041,123.614,31.1167,209.809,71.6609,51.2623
125,2.57472e+07,1.98555e+07,0,4,6,7,9,10,12,17,17,17,26,1.35144e+07,8.54944e+06,1.63303e+07,2.9508e+06,7.35184e+06,1.10415e+07,1.54422e+07,1.1595e+07,1.25007e+07,369684,1.18107e+07,1.12688e+06,3.71999e+06,2.06413e+07,2.02567e+07,1.73135e+07,5.90848e+07,5.94241e+07,6.22058e+07,2.8161e+07
31,94.5699,63.4821,1,1,2,2,2,2,2,4,6,4,6,92.6109,43.5217,148.51,31.2561,96.9169,146.724,151.751,172.208,3.57181,15.3781,2.20557,83.4689,140.706,6.76055,88.9278,82.3967,90.2257,204.562,252.287,180.466
32,2.74787e+07,2.42677e+07,0,1,1,2,3,3,3,3,4,5,7,3.94743e+07,213632,7.63962e+07,6.6612e+07,2.1955e+07,769941,1.62111e+07,3.74073e+07,695584,9.69963e+06,1.85437e+07,7.68547e+07,6.1859e+07,4.75584e+07,288352,1.66866e+06,3.53981e+06,4.86879e+07,8.81387e+06,4.84199e+06
13,45.0039,34.304,1,1,1,0,1,1,1,2,0,3,3,31.1379,26.8001,94.6746,75.7531,18.0532,117.446,55.6031,16.9715,1.20539,8.57192,41.4543,52.3764,0,0,0,0,0,0,0,0
10,1.36873e+07,1.30884e+07,0,2,0,2,0,0,2,0,2,0,2,3.22699e+07,2.99074e+07,7.05611e+06,2.62435e+07,2.33962e+07,424693,2.04913e+06,715779,1.12323e+06,0,0,0,0,0,0,0,0,0,0,0
147,70.6832,60.5121,1,7,6,9,15,11,14,21,18,18,28,47.5272,94.2327,13.6426,46.6209,70.8274,110.798,22.7713,63.9747,155.626,119.716,90.3372,69.6593,66.6549,33.6788,58.9562,40.0425,6.84461,61.5445,49.6115,101.548
150,2.57315e+07,2.06271e+07,0,6,8,8,10,12,19,16,16,19,36,1.44263e+07,1.29408e+07,2.34458e+07,1.28723e+07,1.15184e+07,1.07381e+07,6.31099e+06,1.10166e+07,2.40753e+06,3.53164e+06,8.8736e+06,1.00534e+07,1.52079e+06,3.29607e+07,2.3666e+07,3.87179e+07,6.13211e+07,8.59155e+07,2.10626e+07,2.4122e+07
33,106.725,95.7228,1,2,1,2,4,4,3,4,4,4,5,131.453,55.6586,250.222,37.6092,135.672,183.911,149.762,337.544,0.739766,9.0499,47.9411,1.77236,4.62615,19.8334,1.6251,3.95246,19.5141,123.229,15.5896,41.0352
31,2.62873e+07,3.01898e+07,0,1,2,2,2,2,2,4,4,6,6,1.12226e+07,2.24161e+07,1.60939e+07,1.2352e+07,7.83833e+06,8.52302e+07,8.10517e+07,8.29228e+07,2.97404e+06,6.53751e+06,3.42629e+06,8.09227e+07,9.6294e+07,8.13113e+07,4.37506e+06,9.78798e+06,2.96647e+07,250800,2.71594e+07,1.08466e+07
13,59.4264,33.7426,1,1,1,0,2,1,1,2,0,2,3,38.9937,40.0718,63.9221,103.521,23.0187,14.2136,116.151,67.3296,108.534,17.0989,65.2373,55.0263,0,0,0,0,0,0,0,0
